NACA 3215 Airfoil M=3.0% P=2.0% T=15.0%
 1.000000  -0.000000
 0.989899   0.002576
 0.979798   0.005119
 0.969697   0.007629
 0.959596   0.010107
 0.949495   0.012554
 0.939394   0.014968
 0.929293   0.017352
 0.919192   0.019706
 0.909091   0.022029
 0.898990   0.024322
 0.888889   0.026586
 0.878788   0.028821
 0.868687   0.031026
 0.858586   0.033203
 0.848485   0.035351
 0.838384   0.037470
 0.828283   0.039562
 0.818182   0.041625
 0.808081   0.043661
 0.797980   0.045668
 0.787879   0.047648
 0.777778   0.049600
 0.767677   0.051525
 0.757576   0.053421
 0.747475   0.055290
 0.737374   0.057132
 0.727273   0.058945
 0.717172   0.060731
 0.707071   0.062488
 0.696970   0.064218
 0.686869   0.065919
 0.676768   0.067591
 0.666667   0.069235
 0.656566   0.070849
 0.646465   0.072434
 0.636364   0.073990
 0.626263   0.075515
 0.616162   0.077010
 0.606061   0.078474
 0.595960   0.079907
 0.585859   0.081309
 0.575758   0.082678
 0.565657   0.084014
 0.555556   0.085317
 0.545455   0.086586
 0.535354   0.087820
 0.525253   0.089019
 0.515152   0.090183
 0.505051   0.091309
 0.494949   0.092398
 0.484848   0.093448
 0.474747   0.094459
 0.464646   0.095430
 0.454545   0.096360
 0.444444   0.097248
 0.434343   0.098092
 0.424242   0.098892
 0.414141   0.099646
 0.404040   0.100353
 0.393939   0.101012
 0.383838   0.101621
 0.373737   0.102179
 0.363636   0.102684
 0.353535   0.103135
 0.343434   0.103529
 0.333333   0.103866
 0.323232   0.104143
 0.313131   0.104357
 0.303030   0.104508
 0.292929   0.104592
 0.282828   0.104606
 0.272727   0.104549
 0.262626   0.104417
 0.252525   0.104207
 0.242424   0.103916
 0.232323   0.103540
 0.222222   0.103075
 0.212121   0.102517
 0.202020   0.101860
 0.191919   0.101054
 0.181818   0.099999
 0.171717   0.098683
 0.161616   0.097100
 0.151515   0.095242
 0.141414   0.093098
 0.131313   0.090656
 0.121212   0.087904
 0.111111   0.084824
 0.101010   0.081397
 0.090909   0.077598
 0.080808   0.073395
 0.070707   0.068747
 0.060606   0.063596
 0.050505   0.057863
 0.040404   0.051421
 0.030303   0.044065
 0.020202   0.035389
 0.010101   0.024352
 0.000000   0.000000
 0.000000   0.000000
 0.010101  -0.018445
 0.020202  -0.023880
 0.030303  -0.027261
 0.040404  -0.029628
 0.050505  -0.031386
 0.060606  -0.032742
 0.070707  -0.033822
 0.080808  -0.034705
 0.090909  -0.035449
 0.101010  -0.036096
 0.111111  -0.036676
 0.121212  -0.037215
 0.131313  -0.037733
 0.141414  -0.038246
 0.151515  -0.038768
 0.161616  -0.039310
 0.171717  -0.039883
 0.181818  -0.040494
 0.191919  -0.041152
 0.202020  -0.041861
 0.212121  -0.042531
 0.222222  -0.043121
 0.232323  -0.043638
 0.242424  -0.044085
 0.252525  -0.044466
 0.262626  -0.044785
 0.272727  -0.045045
 0.282828  -0.045249
 0.292929  -0.045401
 0.303030  -0.045503
 0.313131  -0.045557
 0.323232  -0.045567
 0.333333  -0.045533
 0.343434  -0.045458
 0.353535  -0.045345
 0.363636  -0.045194
 0.373737  -0.045009
 0.383838  -0.044789
 0.393939  -0.044538
 0.404040  -0.044256
 0.414141  -0.043945
 0.424242  -0.043606
 0.434343  -0.043240
 0.444444  -0.042850
 0.454545  -0.042435
 0.464646  -0.041997
 0.474747  -0.041536
 0.484848  -0.041055
 0.494949  -0.040554
 0.505051  -0.040033
 0.515152  -0.039494
 0.525253  -0.038937
 0.535354  -0.038364
 0.545455  -0.037774
 0.555556  -0.037169
 0.565657  -0.036549
 0.575758  -0.035915
 0.585859  -0.035267
 0.595960  -0.034606
 0.606061  -0.033932
 0.616162  -0.033247
 0.626263  -0.032550
 0.636364  -0.031841
 0.646465  -0.031122
 0.656566  -0.030392
 0.666667  -0.029651
 0.676768  -0.028901
 0.686869  -0.028141
 0.696970  -0.027372
 0.707071  -0.026593
 0.717172  -0.025806
 0.727273  -0.025009
 0.737374  -0.024204
 0.747475  -0.023390
 0.757576  -0.022567
 0.767677  -0.021736
 0.777778  -0.020896
 0.787879  -0.020048
 0.797980  -0.019191
 0.808081  -0.018326
 0.818182  -0.017452
 0.828283  -0.016569
 0.838384  -0.015677
 0.848485  -0.014776
 0.858586  -0.013865
 0.868687  -0.012945
 0.878788  -0.012016
 0.888889  -0.011077
 0.898990  -0.010127
 0.909091  -0.009167
 0.919192  -0.008197
 0.929293  -0.007215
 0.939394  -0.006222
 0.949495  -0.005217
 0.959596  -0.004200
 0.969697  -0.003170
 0.979798  -0.002127
 0.989899  -0.001070
 1.000000   0.000000
